PersonnelCode;Gösterge Adı;Periyot;Ürün;Planlanan;Gerçekleşen;Sonuç 
100355;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;25378,26726;30634,94;120,7132847
100355;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;163820,5424;200415,04;122,3381616
100355;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;209344,5264;228288,06;109,0489749
100356;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;171261,012;164671;96,15206527
100356;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;209921,5571;236935,4704;112,8685751
100356;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;133214,4821;186477,23;139,9827009
100357;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;24851,52949;17495,52;70,40017399
100357;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;143259,1431;137311,04;95,84801152
100357;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;212931,7764;248544,66;116,7250207
100358;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;137538,1955;119978;87,23249537
100358;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;143268,2436;155441,6402;108,496926
100358;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;60844,2831;73578,47;120,9291428
100360;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;164586,069;137453,68;83,51477184
100360;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;129442,8951;121148,1901;93,59199672
100360;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;76803,26298;62757,99;81,71266111
100361;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;167010,3394;154785,96;92,68046552
100361;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;181375,372;189842,8302;104,6684719
100361;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;85748,76172;86366,17;100,7200201
100378;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;66804,38191;76818,77;114,9906156
100378;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;25553,58439;24591,8;96,23620554
100378;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;108794,2199;74053,34;68,06734776
100378;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;10506,00302;5983,94;56,95734135
100379;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;16346,98497;8072,12;49,37987044
100379;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;139349,7977;145400,32;104,341967
100379;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;112608,3119;107679,46;95,62301233
100380;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;34155,43324;26738,04;78,28341631
100380;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;150389,7636;210472,27;139,9511942
100380;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;20275,2271;20174,7;99,50418757
100383;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;7908,222225;4071,62;51,48590776
100383;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;55358,1034;57032,96;103,0254949
100383;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;61719,20947;75485,48;122,3046773
100384;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;39558,31347;55216,36;139,5821893
100384;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;224965,5789;292117,2801;129,849767
100384;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;13392,78864;8886,15;66,35025937
100385;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;51839,07162;54150,62015;104,4590855
100385;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;144425,889;139122,95;96,32826285
100385;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;20082,86884;7920,49;39,43903664
100392;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;32789,93951;14632,94;44,62630983
100392;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;153732,6804;138279,36;89,94792753
100392;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;170109,4766;180232,78;105,951052
100397;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;65870,55293;80761,2;122,6059239
100397;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;270888,1659;318341,88;117,5178247
100398;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;67410,80357;49907,31;74,03458697
100398;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;29061,90639;61149,61;210,4115579
100398;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;128338,1455;95370,64;74,31199792
100398;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;18824,79266;23112,31;122,7759074
100401;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;60366,0656;38730,64;64,15962282
100401;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;165014,2437;119779,8;72,58755205
100403;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;53680,8417;51727,66;96,36149204
100403;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;21219,60417;48103,96;226,6958404
100403;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;142558,2035;104741,27;73,47263602
100403;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;15949,82419;13836,4;86,74954556
100404;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;74507,20842;106494,19;142,9313918
100404;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;37244,57713;50593,13;135,8402589
100404;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;141815,07;118914,47;83,85178668
100404;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;15691,76787;15251,99;97,19739756
100416;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;167618,8495;222719,32;132,8724786
100416;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;179136,4902;175950,8802;98,22168564
100416;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;102756,1818;192024;186,8734285
100422;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;25622,9304;12303,76;48,01855139
100422;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;158656,967;70616,64;44,50900665
100422;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;232241,0092;221748,52;95,48206871
100438;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;183164,7231;224401,88;122,5137004
100438;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;147044,1049;123250,7302;83,81888565
100438;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;75693,57107;84123,32;111,1366775
100443;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;43450,5151;48777,88;112,2607635
100443;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;210421,0617;241495,46;114,7677225
100443;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;13512,84822;15288;113,13677
100444;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;146771,4236;145101,68;98,86235101
100444;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;139585,7105;175813,8802;125,9540676
100444;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;117898,5085;131497,45;111,5344474
100445;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;191884,7098;183283,8005;95,51766824
100445;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;298185,9304;306626,04;102,8304855
100445;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;78840,03128;80788,63;102,4715854
100447;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;73343,93804;57748,6;78,73670482
100447;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;253494,8202;248246,37;97,92956312
100449;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;154756,8625;108286,12;69,97177265
100449;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;116401,9697;93599,18011;80,41030605
100449;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;70681,79051;70618;99,90974973
100450;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;119147,7042;59396,28;49,85096475
100450;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;161940,9327;150745,5702;93,08676173
100450;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;61867,76716;31269,1;50,54182725
100453;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;92221,89204;91219,95;98,91355293
100453;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;195652,0237;254865;130,2644334
100453;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;43045,39725;31828,12;73,94082069
100456;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;29032,93208;3342,64;11,51327049
100456;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;204954,9252;127927,04;62,41715825
100456;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;213229,9132;191826,18;89,9621339
100457;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;153338,5431;103563,48;67,53910525
100457;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;208229,9138;197624,0003;94,90663309
100457;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;144138,4576;167358,44;116,1094983
100459;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;57527,17854;112230,15;195,090656
100459;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;22582,4438;84151,94;372,6431947
100459;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;130907,1794;163733,54;125,0760583
100459;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;10741,42454;15702,71;146,1883379
100460;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;23708,06191;10383,52;43,79742232
100460;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;196540,3109;228985,92;116,5083738
100460;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;186671,8104;151592,28;81,20791225
100461;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;23882,47579;10347,96;43,32867368
100461;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;212190,8837;351424;165,6169171
100461;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;226715,2174;212891,28;93,90251014
100462;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;154169,1297;146067,24;94,74480416
100462;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;175306,4386;135306,1901;77,18267007
100462;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;72140,65454;60724,8;84,17556007
100463;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;93713,15048;82111,35;87,61988001
100463;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;128388,9564;86144,37;67,09640176
100463;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;34803,84334;23780,82;68,32814343
100464;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;62628,40616;53319,76;85,13670276
100464;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;193902,7727;157951,71;81,45923228
100465;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;148062,8134;99758,6;67,37586414
100465;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;187861,2902;176081,9502;93,72976733
100465;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;105389,2901;102979,04;97,71300286
100466;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;169250,7259;201582,16;119,1026856
100466;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;162673,5139;155778,9902;95,76174168
100466;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;83558,28551;87068,3;104,200678
100467;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;136288,2814;144633,24;106,1230199
100467;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;153758,5215;153129,2401;99,59073401
100467;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;82119,3428;103192,18;125,6612346
100470;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;80367,30967;57367,03;71,38105062
100470;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;28872,94554;50203,26;173,8764752
100470;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;148105,4226;148321,86;100,1461374
100470;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;23685,69255;31849,55;134,4674636
100487;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;129166,4253;101326,44;78,44642272
100487;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;111039,8025;130406,0601;117,440825
100487;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;94310,87693;84638,39;89,74403882
100490;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;136904,9474;167565,1604;122,3952556
100490;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;214505,442;304600;142,0010594
100490;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;52934,49199;60099,89;113,5363498
100491;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;59445,02458;83105,88;139,8029197
100491;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;200331,506;200531,43;100,0997966
100494;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;53345,37839;84728,84;158,8307039
100494;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;205629,8969;264231,46;128,4985617
100494;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;15486,46584;27163,5;175,4015427
100496;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;95717,66761;109423,76;114,3192921
100496;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;105187,9792;112053,8802;106,5272677
100496;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;62709,60058;56844,56;90,64730037
100497;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;36051,84422;39542,72;109,6829326
100497;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;173767,3845;220234,07;126,7407406
100497;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;21747,88783;11575,2;53,22447904
100499;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;44522,39776;56289,44;126,429489
100499;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;197314,6677;222432,66;112,7299165
100499;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;12212,93524;5855,85;47,94793296
100500;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;32442,51771;26915,96;82,96507763
100500;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;136008,7681;149487,01;109,9098331
100500;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;18450,28273;18345,6;99,43262263
100501;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;22724,79826;2026,92;8,919419117
100501;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;198085,265;177752;89,73509462
100501;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;237774,238;202093,64;84,99391764
100502;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;15349,18132;8747,76;56,99170412
100502;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;143739,2768;189986,56;132,1744232
100502;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;112962,3906;118741,7;105,1161358
100503;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;60071,99713;57954;96,47423553
100503;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;25358,30777;37637,45;148,4225617
100503;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;156494,5902;152619,58;97,52386957
100503;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;15166,17821;20972,07;138,2818381
100504;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;74429,47973;59919,6;80,50519796
100504;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;240877,2525;202294,78;83,98251721
100506;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;128886,1013;101833,12;79,01016401
100506;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;114944,6169;73180,71012;63,66606119
100506;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;45706,11405;46983,39;102,7945407
100509;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;27487,801;26527,76;96,50739251
100509;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;239287,9523;298955,2;124,935333
100509;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;253515,5348;259467,74;102,3478661
100511;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;67217,06192;70948,28;105,5509985
100511;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;195955,0102;242601,02;123,8044486
100514;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;169573,9845;194227,5;114,5385011
100514;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;17706,72227;47914,62;270,6012964
100514;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;66648,0752;97650,84;146,5171195
100515;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;37829,2523;40325,04;106,5975073
100515;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;204050,7356;241900,48;118,549183
100515;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;219884,7361;222682,46;101,2723593
100517;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;152862,5644;117635,8;76,95527056
100517;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;210214,3283;154154,1002;73,33187108
100517;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;44269,2142;31462,4;71,0706087
100518;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;41888,32367;31391,76;74,94155232
100518;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;263093,1735;251344,6701;95,53447045
100518;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;17097,57286;19751,55;115,5225374
100521;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;46261,23172;95231,68;205,8563433
100521;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;183424,9636;210888,25;114,9724911
100521;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;16901,96788;29415,75;174,037427
100522;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;37647,20157;23469,6;62,34088862
100522;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;148562,3985;129488,32;87,16089759
100522;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;163346,8053;152920,18;93,61687835
100523;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;35256,73022;13444,08;38,13195357
100523;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;232483,6968;232188,69;99,87310646
100523;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;14317,90561;6401,85;44,71219586
100525;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;24454,6532;33301,94;136,1783368
100525;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;237905,064;286339,84;120,3588672
100525;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;196874,9818;190632,54;96,82923563
100527;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;187839,4219;162883,2;86,71406585
100527;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;23333,13713;31603,26;135,4436818
100527;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;72181,88616;55537,92;76,94163031
100528;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;20694,7452;19646,9;94,93666056
100528;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;176029,5655;169423,36;96,24710459
100528;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;181780,6104;150908,24;83,01668681
100529;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;22542,33432;12357,1;54,81730431
100529;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;197795,8511;199985,28;101,1069135
100529;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;191101,5288;192514,14;100,7391941
100530;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;42830,30007;51969,32;121,3377443
100530;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;182701,1723;217747,04;119,1820705
100530;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;13738,13714;14550,9;105,9161067
100532;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;165406,931;259763,2106;157,044937
100532;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;239260,9677;296337,77;123,8554591
100532;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;55314,31163;108314,47;195,8163571
100535;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;31478,30187;31675,32;100,6258855
100535;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;136129,2609;160002,54;117,5372135
100535;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;12953,76798;21375,9;165,0168509
100538;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;207864,8146;388317,64;186,8125881
100538;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;115079,6178;172222,4402;149,6550332
100538;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;74793,53332;111450,03;149,0102487
100539;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;69447,19889;80972,14;116,595257
100539;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;28547,25691;75064,97;262,9498527
100539;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;193420,836;185314,29;95,8088559
100539;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;18665,88278;25479,84;136,5048753
100540;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;43073,94445;49712,88;115,4128804
100540;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;199597,2693;173318,4;86,83405372
100540;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;209497,0278;156244,34;74,58069532
100541;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;47357,66715;68438,04;144,513115
100541;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;240230,9955;335330,7401;139,5867921
100541;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;17130,03281;15369,9;89,72487191
100561;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;13976,92403;16383,15;117,2157047
100561;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;79200,1481;47686,70016;60,21036741
100561;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;40148,94784;28794,91;71,72021073
100561;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;189816,0006;213326,15;112,3857575
100561;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;20218,49429;4180,61;20,67715796
100561;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;11564,42071;6490,65;56,12602795
100565;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;42129,62433;51452,24;122,1284092
100565;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;219399,6973;217214,29;99,00391512
100565;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;22803,10394;25757,55;112,9563329
100567;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;126579,6998;143693,9303;113,5205175
100567;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;262861,3491;319374,25;121,4991291
100567;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;63278,33885;126712,5;200,246249
100569;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;39586,64856;20605,36;52,05128686
100569;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;197982,175;237364,83;119,8920206
100569;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;16104,1163;24515,4;152,2306443
100571;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;221893,0756;247959,6705;111,7473674
100571;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;326022,0837;377501,51;115,7901654
100571;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;82881,49198;78306,62;94,48022488
100574;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;111929,3296;87196,76;77,90340595
100574;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;176722,9684;205089,0302;116,0511461
100574;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;61063,03312;55849,37;91,46183402
100577;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;162809,9422;224366,25;137,8086909
100577;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;35323,81946;67794,09;191,921743
