Çalışan Sicil No;Gösterge Adı ;Periyod;Planlanan;Gerçekleşen;Sonuç 
102356;TSMv2 - Gelişim İndeksi;1;97,94453019;101,5639215;103,7214544
100469;TSMv2 - Gelişim İndeksi;1;97,94453019;95,315005;97,3692688
101549;TSMv2 - Gelişim İndeksi;1;98,90949284;121,3297245;122,514485
100463;TSMv2 - Gelişim İndeksi;1;99,31213577;96,661685;97,24108066
100491;TSMv2 - Gelişim İndeksi;1;99,31213577;101,639659;102,3348904
100397;TSMv2 - Gelişim İndeksi;1;99,31213577;99,04953751;99,78657089
100582;TSMv2 - Gelişim İndeksi;1;99,31213577;99,09524344;100,0444786
100684;TSMv2 - Gelişim İndeksi;1;99,31213577;99,54342572;100,3351764
100649;TSMv2 - Gelişim İndeksi;1;99,31213577;98,85107314;99,53912934
100709;TSMv2 - Gelişim İndeksi;1;99,31213577;101,2173267;102,040071
100504;TSMv2 - Gelişim İndeksi;1;99,31213577;97,23661324;97,94115231
100464;TSMv2 - Gelişim İndeksi;1;99,31213577;99,50367026;100,3527743
100401;TSMv2 - Gelişim İndeksi;1;99,31213577;99,27225092;99,74157502
100623;TSMv2 - Gelişim İndeksi;1;99,31213577;105,1608002;105,8101115
100580;TSMv2 - Gelişim İndeksi;1;99,31213577;93,2593871;94,02028928
100603;TSMv2 - Gelişim İndeksi;1;99,31213577;108,2769749;109,0559686
100717;TSMv2 - Gelişim İndeksi;1;99,31213577;101,4185437;102,0687368
100511;TSMv2 - Gelişim İndeksi;1;99,31213577;103,0353808;103,8170612
100783;TSMv2 - Gelişim İndeksi;1;99,31213577;97,80130559;98,44217654
100856;TSMv2 - Gelişim İndeksi;1;99,31213577;97,48130378;98,15061254
100848;TSMv2 - Gelişim İndeksi;1;99,31213577;97,81976619;98,38576689
100865;TSMv2 - Gelişim İndeksi;1;99,31213577;103,8057209;104,6492914
101009;TSMv2 - Gelişim İndeksi;1;99,31213577;105,3139802;106,1047064
101258;TSMv2 - Gelişim İndeksi;1;99,31213577;95,77325094;96,44920979
101474;TSMv2 - Gelişim İndeksi;1;99,31213577;106,89342;107,813849
101686;TSMv2 - Gelişim İndeksi;1;99,31213577;97,29068996;97,96514832
101790;TSMv2 - Gelişim İndeksi;1;99,31213577;97,98698414;98,78386136
101803;TSMv2 - Gelişim İndeksi;1;99,31213577;109,7899308;110,1300425
102136;TSMv2 - Gelişim İndeksi;1;99,31213577;95,38648851;96,01460193
102259;TSMv2 - Gelişim İndeksi;1;99,31213577;96,44668092;97,1490632
102267;TSMv2 - Gelişim İndeksi;1;99,31213577;93,16293093;93,89174464
102269;TSMv2 - Gelişim İndeksi;1;99,31213577;100,9384061;101,6126005
102280;TSMv2 - Gelişim İndeksi;1;99,31213577;100,2211479;100,8979661
101542;TSMv2 - Gelişim İndeksi;1;101,3162185;106,6798781;104,5586686
