Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100541;TSM - Market İndeks;1;100;141,5814385;141,5814385
100443;TSM - Market İndeks;1;100;123,5938841;123,5938841
100205;TSM - Market İndeks;1;100;139,2247933;139,2247933
101498;TSM - Market İndeks;1;100;120,7636358;120,7636358
100690;TSM - Market İndeks;1;100;132,6622106;132,6622106
100627;TSM - Market İndeks;1;100;120,1090283;120,1090283
101671;TSM - Market İndeks;1;100;118,0706978;118,0706978
101541;TSM - Market İndeks;1;100;121,0711848;121,0711848
101542;TSM - Market İndeks;1;100;122,415748;122,415748
100772;TSM - Market İndeks;1;100;122,7211882;122,7211882
100337;TSM - Market İndeks;1;100;117,0627342;117,0627342
100164;TSM - Market İndeks;1;100;113,770618;113,770618
101564;TSM - Market İndeks;1;100;113,8179674;113,8179674
100500;TSM - Market İndeks;1;100;122,465212;122,465212
100782;TSM - Market İndeks;1;100;111,5429737;111,5429737
100768;TSM - Market İndeks;1;100;104,0086713;104,0086713
100680;TSM - Market İndeks;1;100;97,24888434;97,24888434
101565;TSM - Market İndeks;1;100;104,0688361;104,0688361
101261;TSM - Market İndeks;1;100;103,9347627;103,9347627
100523;TSM - Market İndeks;1;100;102,3324781;102,3324781
100664;TSM - Market İndeks;1;100;102,043389;102,043389
101257;TSM - Market İndeks;1;100;105,2838235;105,2838235
100787;TSM - Market İndeks;1;100;118,1654096;118,1654096
100589;TSM - Market İndeks;1;100;111,4409961;111,4409961
100604;TSM - Market İndeks;1;100;109,5729007;109,5729007
100770;TSM - Market İndeks;1;100;119,3780018;119,3780018
100384;TSM - Market İndeks;1;100;106,4940484;106,4940484
100565;TSM - Market İndeks;1;100;96,15137495;96,15137495
100275;TSM - Market İndeks;1;100;110,3323347;110,3323347
101277;TSM - Market İndeks;1;100;104,2592475;104,2592475
101259;TSM - Market İndeks;1;100;113,0377365;113,0377365
100786;TSM - Market İndeks;1;100;115,4755564;115,4755564
100615;TSM - Market İndeks;1;100;100,3733304;100,3733304
100704;TSM - Market İndeks;1;100;93,51558469;93,51558469
101560;TSM - Market İndeks;1;100;114,2877687;114,2877687
101282;TSM - Market İndeks;1;100;101,5016605;101,5016605
100276;TSM - Market İndeks;1;100;99,3483524;99,3483524
100724;TSM - Market İndeks;1;100;119,2538195;119,2538195
100518;TSM - Market İndeks;1;100;88,24417791;88,24417791
100312;TSM - Market İndeks;1;100;100,6241536;100,6241536
100499;TSM - Market İndeks;1;100;95,32306054;95,32306054
101274;TSM - Market İndeks;1;100;102,6850047;102,6850047
100763;TSM - Market İndeks;1;100;110,8983822;110,8983822
101561;TSM - Market İndeks;1;100;110,3806681;110,3806681
100497;TSM - Market İndeks;1;100;99,73668889;99,73668889
100775;TSM - Market İndeks;1;100;102,7324063;102,7324063
100801;TSM - Market İndeks;1;100;103,1390211;103,1390211
100721;TSM - Market İndeks;1;100;112,2241875;112,2241875
100682;TSM - Market İndeks;1;100;101,0226276;101,0226276
100716;TSM - Market İndeks;1;100;93,89049294;93,89049294
100688;TSM - Market İndeks;1;100;103,7073789;103,7073789
100338;TSM - Market İndeks;1;100;103,3199346;103,3199346
100569;TSM - Market İndeks;1;100;100,3177921;100,3177921
100934;TSM - Market İndeks;1;100;101,6775098;101,6775098
101458;TSM - Market İndeks;1;100;99,71745187;99,71745187
100915;TSM - Market İndeks;1;100;99,68219718;99,68219718
100380;TSM - Market İndeks;1;100;92,90913477;92,90913477
100535;TSM - Market İndeks;1;100;112,5041391;112,5041391
100765;TSM - Market İndeks;1;100;98,18451532;98,18451532
101559;TSM - Market İndeks;1;100;103,5846922;103,5846922
100326;TSM - Market İndeks;1;100;105,5184031;105,5184031
100867;TSM - Market İndeks;1;100;98,59220769;98,59220769
101670;TSM - Market İndeks;1;100;77,44358421;77,44358421
100617;TSM - Market İndeks;1;100;89,88062726;89,88062726
100378;TSM - Market İndeks;1;100;80,79770365;80,79770365
101573;TSM - Market İndeks;1;100;97,42144;97,42144
100241;TSM - Market İndeks;1;100;84,98865771;84,98865771
101674;TSM - Market İndeks;1;100;92,19681253;92,19681253
100942;TSM - Market İndeks;1;100;98,01817977;98,01817977
100274;TSM - Market İndeks;1;100;101,38626;101,38626
101556;TSM - Market İndeks;1;100;94,52862564;94,52862564
100628;TSM - Market İndeks;1;100;94,44760797;94,44760797
100691;TSM - Market İndeks;1;100;93,71769806;93,71769806
100681;TSM - Market İndeks;1;100;104,3668634;104,3668634
100530;TSM - Market İndeks;1;100;88,76402459;88,76402459
100605;TSM - Market İndeks;1;100;90,88412311;90,88412311
100303;TSM - Market İndeks;1;100;101,8967897;101,8967897
101492;TSM - Market İndeks;1;100;77,57488343;77,57488343
100244;TSM - Market İndeks;1;100;93,93056165;93,93056165
101013;TSM - Market İndeks;1;100;90,21821339;90,21821339
100403;TSM - Market İndeks;1;100;95,58001725;95,58001725
100679;TSM - Market İndeks;1;100;89,49505158;89,49505158
101675;TSM - Market İndeks;1;100;89,83242368;89,83242368
101552;TSM - Market İndeks;1;100;93,08400699;93,08400699
101253;TSM - Market İndeks;1;100;71,09415622;71,09415622
101677;TSM - Market İndeks;1;100;93,014473;93,014473
101581;TSM - Market İndeks;1;100;82,98164022;82,98164022
101266;TSM - Market İndeks;1;100;84,76367372;84,76367372
101673;TSM - Market İndeks;1;100;92,13759374;92,13759374
101494;TSM - Market İndeks;1;100;78,63365207;78,63365207
101545;TSM - Market İndeks;1;100;73,84082428;73,84082428
101676;TSM - Market İndeks;1;100;86,60441423;86,60441423
100715;TSM - Market İndeks;1;100;65,17745756;65,17745756
100779;TSM - Market İndeks;1;100;76,6481648;76,6481648
101493;TSM - Market İndeks;1;100;71,71087723;71,71087723
101672;TSM - Market İndeks;1;100;78,24568221;78,24568221
100078;TSM - Market İndeks;1;100;177,8087067;177,8087067
100788;TSM - Market İndeks;1;100;162,2267422;162,2267422
100202;TSM - Market İndeks;1;100;142,5681746;142,5681746
100246;TSM - Market İndeks;1;100;142,3758561;142,3758561
