Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100530;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;46;46;100
100530;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;179;163;91,06
100530;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;164;151;92,07
102125;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;154;94;61,04
102125;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;136;120;88,24
100627;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;87;87;100
100627;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;174;165;94,83
100627;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;168;153;91,07
100617;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;65;58;89,23
100617;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;156;154;98,72
100617;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;155;149;96,13
101560;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;52;51;98,08
101560;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;173;159;91,91
101560;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;164;137;83,54
101685;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;59;53;89,83
101685;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;114;57;50
101685;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;65;0;0
101671;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;90;71;78,89
101671;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;172;145;84,3
101671;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;159;153;96,23
100529;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;71;68;95,77
100529;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;166;148;89,16
100529;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;143;135;94,41
100596;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;45;41;91,11
100596;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;172;149;86,63
100596;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;152;127;83,55
100392;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;79;77;97,47
100392;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;157;148;94,27
100392;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;156;155;99,36
100569;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;29;22;75,86
100569;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;128;105;82,03
100569;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;134;95;70,9
