Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
101269;VA TSM Toplam Grup Kota Realizasyonu;3;99839,75;75318,5;75,44
101269;VA TSM Toplam Grup Kota Realizasyonu;4;93067,56;65354,63;70,22
101269;VA TSM Toplam Grup Kota Realizasyonu;5;109706,08;96783,34;88,22
101269;VA TSM Toplam Grup Kota Realizasyonu;6;114756,54;105625,78;92,04
101270;VA TSM Toplam Grup Kota Realizasyonu;1;94802,71;92301,47;97,36
101270;VA TSM Toplam Grup Kota Realizasyonu;2;106666,89;71862,08;67,37
101270;VA TSM Toplam Grup Kota Realizasyonu;3;94481,37;59019,84;62,47
101270;VA TSM Toplam Grup Kota Realizasyonu;4;83514,16;57164,9;68,45
101270;VA TSM Toplam Grup Kota Realizasyonu;5;103295,77;78710,42;76,2
101270;VA TSM Toplam Grup Kota Realizasyonu;6;107769,75;70288,02;65,22
101276;VA TSM Toplam Grup Kota Realizasyonu;1;158090,07;166259,33;105,17
101276;VA TSM Toplam Grup Kota Realizasyonu;2;180708;150250,5;83,15
101276;VA TSM Toplam Grup Kota Realizasyonu;3;163852,14;165092,55;100,76
101276;VA TSM Toplam Grup Kota Realizasyonu;4;148906,39;157841,65;106
101276;VA TSM Toplam Grup Kota Realizasyonu;5;188494,47;150195,39;79,68
101276;VA TSM Toplam Grup Kota Realizasyonu;6;191236,74;179166,9;93,69
101278;VA TSM Toplam Grup Kota Realizasyonu;1;96567,18;83785,82;86,76
101279;VA TSM Toplam Grup Kota Realizasyonu;1;112535,64;132225,19;117,5
101279;VA TSM Toplam Grup Kota Realizasyonu;2;132880,69;157344,51;118,41
101279;VA TSM Toplam Grup Kota Realizasyonu;3;118378,12;100603,7;84,99
101279;VA TSM Toplam Grup Kota Realizasyonu;4;108268,83;97186,21;89,76
101279;VA TSM Toplam Grup Kota Realizasyonu;5;128429,01;118711,42;92,43
101279;VA TSM Toplam Grup Kota Realizasyonu;6;134755,2;110407,48;81,93
101323;VA TSM Toplam Grup Kota Realizasyonu;1;147847,31;146614,51;99,17
101323;VA TSM Toplam Grup Kota Realizasyonu;2;174876,72;151434,36;86,59
101323;VA TSM Toplam Grup Kota Realizasyonu;3;152940,88;101761,86;66,54
101323;VA TSM Toplam Grup Kota Realizasyonu;4;150829,19;113279,68;75,1
101323;VA TSM Toplam Grup Kota Realizasyonu;5;170530,74;116553,43;68,35
101323;VA TSM Toplam Grup Kota Realizasyonu;6;176799,73;159701,72;90,33
101329;VA TSM Toplam Grup Kota Realizasyonu;1;135786,51;125976,64;92,78
101329;VA TSM Toplam Grup Kota Realizasyonu;2;162267,05;133032,95;81,98
101329;VA TSM Toplam Grup Kota Realizasyonu;3;142317,51;102389,33;71,94
101329;VA TSM Toplam Grup Kota Realizasyonu;4;131310,11;98320,8;74,88
101329;VA TSM Toplam Grup Kota Realizasyonu;5;82254,74;67824,71;82,46
101329;VA TSM Toplam Grup Kota Realizasyonu;6;86723,07;66276,85;76,42
101477;VA TSM Toplam Grup Kota Realizasyonu;1;131100,67;90311,41;68,89
101477;VA TSM Toplam Grup Kota Realizasyonu;2;153310,98;109748,78;71,59
101477;VA TSM Toplam Grup Kota Realizasyonu;3;135581,08;82520,84;60,86
101477;VA TSM Toplam Grup Kota Realizasyonu;4;127976,42;85801,2;67,04
101477;VA TSM Toplam Grup Kota Realizasyonu;5;154782,76;76280,95;49,28
101477;VA TSM Toplam Grup Kota Realizasyonu;6;156644,29;73829,15;47,13
101478;VA TSM Toplam Grup Kota Realizasyonu;1;147020,86;129668,84;88,2
101478;VA TSM Toplam Grup Kota Realizasyonu;2;170024,59;114846,56;67,55
101481;VA TSM Toplam Grup Kota Realizasyonu;1;115578,78;91668,05;79,31
101481;VA TSM Toplam Grup Kota Realizasyonu;2;132661,25;88368,52;66,61
101481;VA TSM Toplam Grup Kota Realizasyonu;3;119360,25;83116,15;69,63
101481;VA TSM Toplam Grup Kota Realizasyonu;4;108805,95;89646,83;82,39
101451;VA TSM Toplam Grup Kota Realizasyonu;1;72770,54;51205,96;70,37
101475;VA TSM Toplam Grup Kota Realizasyonu;1;131756,8;129486,26;98,28
101475;VA TSM Toplam Grup Kota Realizasyonu;2;153431,8;112176,54;73,11
101461;VA TSM Toplam Grup Kota Realizasyonu;1;126332,56;122144,28;96,68
101461;VA TSM Toplam Grup Kota Realizasyonu;2;148371,15;130371,84;87,87
101546;VA TSM Toplam Grup Kota Realizasyonu;1;110665,47;107260,65;96,92
101546;VA TSM Toplam Grup Kota Realizasyonu;2;132203,99;106284,62;80,39
101546;VA TSM Toplam Grup Kota Realizasyonu;3;116881,33;90513,37;77,44
101546;VA TSM Toplam Grup Kota Realizasyonu;4;105004,89;103834,99;98,89
101546;VA TSM Toplam Grup Kota Realizasyonu;5;129262,03;123382,81;95,45
101546;VA TSM Toplam Grup Kota Realizasyonu;6;134414,91;126579,64;94,17
101547;VA TSM Toplam Grup Kota Realizasyonu;1;147342,71;142799,87;96,92
101547;VA TSM Toplam Grup Kota Realizasyonu;2;171297,08;130485,42;76,17
101547;VA TSM Toplam Grup Kota Realizasyonu;3;154772,05;110046,46;71,1
101547;VA TSM Toplam Grup Kota Realizasyonu;4;138733,66;146077,75;105,29
101547;VA TSM Toplam Grup Kota Realizasyonu;5;146848,62;136663,89;93,06
101547;VA TSM Toplam Grup Kota Realizasyonu;6;151760,18;130518,2;86
101562;VA TSM Toplam Grup Kota Realizasyonu;1;101820,58;113462,7;111,43
101562;VA TSM Toplam Grup Kota Realizasyonu;2;121237,38;113924,92;93,97
101562;VA TSM Toplam Grup Kota Realizasyonu;3;108384,15;89621,69;82,69
101562;VA TSM Toplam Grup Kota Realizasyonu;4;100854,42;99266,71;98,43
101562;VA TSM Toplam Grup Kota Realizasyonu;5;118945,59;111995,02;94,16
101562;VA TSM Toplam Grup Kota Realizasyonu;6;122421,24;121006,88;98,84
101568;VA TSM Toplam Grup Kota Realizasyonu;1;203519,53;326468,39;160,41
101568;VA TSM Toplam Grup Kota Realizasyonu;2;231514,85;287289,91;124,09
101568;VA TSM Toplam Grup Kota Realizasyonu;3;216197,22;242495,07;112,16
101568;VA TSM Toplam Grup Kota Realizasyonu;4;194600,62;412688,07;212,07
101568;VA TSM Toplam Grup Kota Realizasyonu;5;235857,68;305561,01;129,55
101568;VA TSM Toplam Grup Kota Realizasyonu;6;247230,6;347827,37;140,69
101572;VA TSM Toplam Grup Kota Realizasyonu;1;134705,05;158444,39;117,62
101572;VA TSM Toplam Grup Kota Realizasyonu;2;157969,3;149054,46;94,36
101572;VA TSM Toplam Grup Kota Realizasyonu;3;137551,74;86347,87;62,77
101572;VA TSM Toplam Grup Kota Realizasyonu;4;137076,91;150656,57;109,91
101572;VA TSM Toplam Grup Kota Realizasyonu;5;195379,62;137648,77;70,45
101572;VA TSM Toplam Grup Kota Realizasyonu;6;197192,64;106302,08;53,91
101660;VA TSM Toplam Grup Kota Realizasyonu;1;86284,16;46743,58;54,17
101660;VA TSM Toplam Grup Kota Realizasyonu;2;103618;59247,19;57,18
101660;VA TSM Toplam Grup Kota Realizasyonu;3;91506,21;56444,5;61,68
101660;VA TSM Toplam Grup Kota Realizasyonu;4;83420,35;58081,85;69,63
101660;VA TSM Toplam Grup Kota Realizasyonu;5;102815,16;54010,72;52,53
101660;VA TSM Toplam Grup Kota Realizasyonu;6;104840,99;53284,65;50,82
101661;VA TSM Toplam Grup Kota Realizasyonu;1;131121,49;104692,76;79,84
101661;VA TSM Toplam Grup Kota Realizasyonu;2;152422,89;126342,84;82,89
101661;VA TSM Toplam Grup Kota Realizasyonu;3;137906,9;109023,14;79,06
101661;VA TSM Toplam Grup Kota Realizasyonu;4;122847,97;128205,43;104,36
101661;VA TSM Toplam Grup Kota Realizasyonu;5;156559,41;131567,17;84,04
101661;VA TSM Toplam Grup Kota Realizasyonu;6;160124,37;118886,76;74,25
101662;VA TSM Toplam Grup Kota Realizasyonu;1;117968,64;92403,35;78,33
101662;VA TSM Toplam Grup Kota Realizasyonu;2;137798,86;69275,57;50,27
101663;VA TSM Toplam Grup Kota Realizasyonu;1;98553,42;100078,4;101,55
101663;VA TSM Toplam Grup Kota Realizasyonu;2;117287,77;118815,23;101,3
101663;VA TSM Toplam Grup Kota Realizasyonu;3;104417,82;81972,43;78,5
101663;VA TSM Toplam Grup Kota Realizasyonu;4;95653,58;72770,69;76,08
101663;VA TSM Toplam Grup Kota Realizasyonu;5;113970,61;106885,38;93,78
101663;VA TSM Toplam Grup Kota Realizasyonu;6;119548,84;103517,84;86,59
101664;VA TSM Toplam Grup Kota Realizasyonu;1;123300,69;104290,07;84,58
101664;VA TSM Toplam Grup Kota Realizasyonu;2;147233,91;114033,8;77,45
101664;VA TSM Toplam Grup Kota Realizasyonu;3;130528,56;100672,86;77,13
101664;VA TSM Toplam Grup Kota Realizasyonu;4;118073,48;102025,67;86,41
101664;VA TSM Toplam Grup Kota Realizasyonu;5;144775,62;102582,27;70,86
101664;VA TSM Toplam Grup Kota Realizasyonu;6;150155,95;129461,09;86,22
101665;VA TSM Toplam Grup Kota Realizasyonu;1;94963,25;73985,94;77,91
101666;VA TSM Toplam Grup Kota Realizasyonu;1;130745,54;110604,49;84,6
101666;VA TSM Toplam Grup Kota Realizasyonu;2;149361,01;133083,33;89,1
101666;VA TSM Toplam Grup Kota Realizasyonu;3;136230,44;135884,1;99,75
101666;VA TSM Toplam Grup Kota Realizasyonu;4;122529,01;131929,36;107,67
101666;VA TSM Toplam Grup Kota Realizasyonu;5;153320,86;152527,54;99,48
101666;VA TSM Toplam Grup Kota Realizasyonu;6;156296,92;141678,4;90,65
101693;VA TSM Toplam Grup Kota Realizasyonu;1;131783,25;118225,76;89,71
101693;VA TSM Toplam Grup Kota Realizasyonu;2;152072,18;148664,41;97,76
101693;VA TSM Toplam Grup Kota Realizasyonu;3;138175;135873,87;98,33
101693;VA TSM Toplam Grup Kota Realizasyonu;4;123791,84;151857,59;122,67
101693;VA TSM Toplam Grup Kota Realizasyonu;5;154531,9;157876,29;102,16
101693;VA TSM Toplam Grup Kota Realizasyonu;6;162631,73;163524,96;100,55
101694;VA TSM Toplam Grup Kota Realizasyonu;1;105047,38;97858,19;93,16
101694;VA TSM Toplam Grup Kota Realizasyonu;2;141554,64;122190,24;86,32
101694;VA TSM Toplam Grup Kota Realizasyonu;3;125896,77;77781,83;61,78
101793;VA TSM Toplam Grup Kota Realizasyonu;5;228875,06;131479,38;57,45
101793;VA TSM Toplam Grup Kota Realizasyonu;6;229651,76;121733,92;53,01
101794;VA TSM Toplam Grup Kota Realizasyonu;5;170492,52;146389,27;85,86
101794;VA TSM Toplam Grup Kota Realizasyonu;6;179134,97;146503,83;81,78
101796;VA TSM Toplam Grup Kota Realizasyonu;5;207549,43;182562,42;87,96
101796;VA TSM Toplam Grup Kota Realizasyonu;6;212727,91;212235,65;99,77
101797;VA TSM Toplam Grup Kota Realizasyonu;5;150701,93;128484,33;85,26
101797;VA TSM Toplam Grup Kota Realizasyonu;6;154328;166269,47;107,74
101810;VA TSM Toplam Grup Kota Realizasyonu;5;147351,44;125209,87;84,97
101810;VA TSM Toplam Grup Kota Realizasyonu;6;155233,7;108256,82;69,74
101815;VA TSM Toplam Grup Kota Realizasyonu;5;116638,9;112647,48;96,58
101815;VA TSM Toplam Grup Kota Realizasyonu;6;119317,01;114504,01;95,97
101816;VA TSM Toplam Grup Kota Realizasyonu;5;92075,86;81485,96;88,5
101816;VA TSM Toplam Grup Kota Realizasyonu;6;94510,87;81120,9;85,83
101817;VA TSM Toplam Grup Kota Realizasyonu;5;156397,18;125553,14;80,28
101817;VA TSM Toplam Grup Kota Realizasyonu;6;160320,2;133610,52;83,34
101818;VA TSM Toplam Grup Kota Realizasyonu;5;164457,76;152182,09;92,54
101818;VA TSM Toplam Grup Kota Realizasyonu;6;170218,95;134770,02;79,17
101828;VA TSM Toplam Grup Kota Realizasyonu;5;109250,88;76188,7;69,74
101828;VA TSM Toplam Grup Kota Realizasyonu;6;114728,9;84341,02;73,51
101829;VA TSM Toplam Grup Kota Realizasyonu;5;162209,82;143618,03;88,54
101829;VA TSM Toplam Grup Kota Realizasyonu;6;168956,33;172123,64;101,87
101830;VA TSM Toplam Grup Kota Realizasyonu;5;109878,04;78654,33;71,58
101831;VA TSM Toplam Grup Kota Realizasyonu;5;138157,64;101703,81;73,61
101831;VA TSM Toplam Grup Kota Realizasyonu;6;142697,38;103598,98;72,6
101832;VA TSM Toplam Grup Kota Realizasyonu;5;145714,14;120491,04;82,69
101832;VA TSM Toplam Grup Kota Realizasyonu;6;154173,24;116534,94;75,59
101840;VA TSM Toplam Grup Kota Realizasyonu;5;119691,91;90063,19;75,25
101840;VA TSM Toplam Grup Kota Realizasyonu;6;126181,18;85426,07;67,7
101841;VA TSM Toplam Grup Kota Realizasyonu;5;134552,6;93545,67;69,52
101841;VA TSM Toplam Grup Kota Realizasyonu;6;136119,3;132984,61;97,7
100079;VA TSM Toplam Grup Kota Realizasyonu;1;47262,85;54118,32;114,5
100079;VA TSM Toplam Grup Kota Realizasyonu;2;57540,61;61176,59;106,32
100079;VA TSM Toplam Grup Kota Realizasyonu;3;43821,04;43819,26;100
100079;VA TSM Toplam Grup Kota Realizasyonu;4;43353,86;36788,08;84,86
100079;VA TSM Toplam Grup Kota Realizasyonu;5;47221,71;50044,96;105,98
100079;VA TSM Toplam Grup Kota Realizasyonu;6;48445,97;42132,92;86,97
100212;VA TSM Toplam Grup Kota Realizasyonu;1;34613,91;38729,74;111,89
100212;VA TSM Toplam Grup Kota Realizasyonu;2;41806,3;41194,53;98,54
100212;VA TSM Toplam Grup Kota Realizasyonu;3;34003,31;35180,95;103,46
100212;VA TSM Toplam Grup Kota Realizasyonu;4;33663,24;39418,75;117,1
100212;VA TSM Toplam Grup Kota Realizasyonu;5;37244,76;42214,07;113,34
100212;VA TSM Toplam Grup Kota Realizasyonu;6;39621,14;44032,03;111,13
100199;VA TSM Toplam Grup Kota Realizasyonu;1;42990,34;44871,93;104,38
100199;VA TSM Toplam Grup Kota Realizasyonu;2;52363,04;54911,97;104,87
100199;VA TSM Toplam Grup Kota Realizasyonu;3;42634,01;38369,21;90
100199;VA TSM Toplam Grup Kota Realizasyonu;4;42119,07;35435,43;84,13
100199;VA TSM Toplam Grup Kota Realizasyonu;5;46362,81;53134,37;114,61
100199;VA TSM Toplam Grup Kota Realizasyonu;6;49012,92;51247,79;104,56
100102;VA TSM Toplam Grup Kota Realizasyonu;1;49257,45;65647,52;133,27
100102;VA TSM Toplam Grup Kota Realizasyonu;2;57665,72;70921,69;122,99
100102;VA TSM Toplam Grup Kota Realizasyonu;3;42483,88;49219,36;115,85
100102;VA TSM Toplam Grup Kota Realizasyonu;4;42270,72;40325,12;95,4
100102;VA TSM Toplam Grup Kota Realizasyonu;5;45610,16;56114,68;123,03
100102;VA TSM Toplam Grup Kota Realizasyonu;6;46425,95;57795,11;124,49
100195;VA TSM Toplam Grup Kota Realizasyonu;1;48432,97;53399,25;110,25
100195;VA TSM Toplam Grup Kota Realizasyonu;2;57337,45;44879,65;78,27
100195;VA TSM Toplam Grup Kota Realizasyonu;3;47570,25;46017,73;96,74
100195;VA TSM Toplam Grup Kota Realizasyonu;4;46952,94;34175,05;72,79
100195;VA TSM Toplam Grup Kota Realizasyonu;5;51798,33;40951,01;79,06
100195;VA TSM Toplam Grup Kota Realizasyonu;6;53967,56;56086,06;103,93
100288;VA TSM Toplam Grup Kota Realizasyonu;1;52673,8;57713,98;109,57
100288;VA TSM Toplam Grup Kota Realizasyonu;2;62426,6;57727,53;92,47
100288;VA TSM Toplam Grup Kota Realizasyonu;3;51597,86;56956;110,38
100288;VA TSM Toplam Grup Kota Realizasyonu;4;50731,3;52194,96;102,89
100288;VA TSM Toplam Grup Kota Realizasyonu;5;55310,36;57103,26;103,24
100288;VA TSM Toplam Grup Kota Realizasyonu;6;56242,7;59163,17;105,19
100101;VA TSM Toplam Grup Kota Realizasyonu;1;72663,6;75834,17;104,36
100101;VA TSM Toplam Grup Kota Realizasyonu;2;87816,76;63870,4;72,73
100101;VA TSM Toplam Grup Kota Realizasyonu;3;66386,67;80743,64;121,63
100101;VA TSM Toplam Grup Kota Realizasyonu;4;66129,94;81404,13;123,1
100101;VA TSM Toplam Grup Kota Realizasyonu;5;73515,56;82430,31;112,13
100101;VA TSM Toplam Grup Kota Realizasyonu;6;77080,3;99096,49;128,56
100315;VA TSM Toplam Grup Kota Realizasyonu;1;52178,03;58484,82;112,09
100315;VA TSM Toplam Grup Kota Realizasyonu;2;62779,43;43909,21;69,94
100315;VA TSM Toplam Grup Kota Realizasyonu;3;48669,59;46442,58;95,42
100315;VA TSM Toplam Grup Kota Realizasyonu;4;47450,98;40024,88;84,35
100315;VA TSM Toplam Grup Kota Realizasyonu;5;52524,23;52703,04;100,34
100315;VA TSM Toplam Grup Kota Realizasyonu;6;55251,45;59162,53;107,08
100341;VA TSM Toplam Grup Kota Realizasyonu;1;65369,52;77618,44;118,74
100341;VA TSM Toplam Grup Kota Realizasyonu;2;79278,25;82417,83;103,96
100341;VA TSM Toplam Grup Kota Realizasyonu;3;64670,33;77698,25;120,15
100341;VA TSM Toplam Grup Kota Realizasyonu;4;64905,36;63536,91;97,89
100341;VA TSM Toplam Grup Kota Realizasyonu;5;59748,5;72654,6;121,6
100341;VA TSM Toplam Grup Kota Realizasyonu;6;62634,87;72712,01;116,09
100323;VA TSM Toplam Grup Kota Realizasyonu;1;41789,31;52320,75;125,2
100323;VA TSM Toplam Grup Kota Realizasyonu;2;50369,92;52438,37;104,11
100323;VA TSM Toplam Grup Kota Realizasyonu;3;42153,78;43681,89;103,63
100323;VA TSM Toplam Grup Kota Realizasyonu;4;41700,36;36012,55;86,36
100323;VA TSM Toplam Grup Kota Realizasyonu;5;45785,08;44838,96;97,93
100323;VA TSM Toplam Grup Kota Realizasyonu;6;47151,43;44469,83;94,31
100116;VA TSM Toplam Grup Kota Realizasyonu;1;43448,16;32444,72;74,67
100116;VA TSM Toplam Grup Kota Realizasyonu;2;53570,87;36065,74;67,32
100116;VA TSM Toplam Grup Kota Realizasyonu;3;40806,87;34811,85;85,31
100116;VA TSM Toplam Grup Kota Realizasyonu;4;40405,65;32773,02;81,11
100116;VA TSM Toplam Grup Kota Realizasyonu;5;44249,43;35882,89;81,09
100116;VA TSM Toplam Grup Kota Realizasyonu;6;44953,32;30549,87;67,96
100121;VA TSM Toplam Grup Kota Realizasyonu;1;50952,15;56109,79;110,12
100121;VA TSM Toplam Grup Kota Realizasyonu;2;61147,48;59927,26;98
100121;VA TSM Toplam Grup Kota Realizasyonu;3;41396,36;34391,77;83,08
100121;VA TSM Toplam Grup Kota Realizasyonu;4;39969,59;34900,5;87,32
100121;VA TSM Toplam Grup Kota Realizasyonu;5;43786,27;45778,77;104,55
100121;VA TSM Toplam Grup Kota Realizasyonu;6;44621,2;49628,59;111,22
100265;VA TSM Toplam Grup Kota Realizasyonu;1;48167,25;52991,27;110,02
100265;VA TSM Toplam Grup Kota Realizasyonu;2;58298,16;65499,39;112,35
100265;VA TSM Toplam Grup Kota Realizasyonu;3;46358,31;57032,85;123,03
100265;VA TSM Toplam Grup Kota Realizasyonu;4;45879,78;43464,26;94,74
100265;VA TSM Toplam Grup Kota Realizasyonu;5;50253,13;62085,52;123,55
100265;VA TSM Toplam Grup Kota Realizasyonu;6;52899,47;64825,97;122,55
100458;VA TSM Toplam Grup Kota Realizasyonu;1;51680,35;61264;118,54
100458;VA TSM Toplam Grup Kota Realizasyonu;2;62430,51;44657,06;71,53
100458;VA TSM Toplam Grup Kota Realizasyonu;3;49070,68;56023,52;114,17
100458;VA TSM Toplam Grup Kota Realizasyonu;4;49048,35;32604,33;66,47
100458;VA TSM Toplam Grup Kota Realizasyonu;5;44598,01;37151,74;83,3
100458;VA TSM Toplam Grup Kota Realizasyonu;6;47232,3;41179,1;87,18
100453;VA TSM Toplam Grup Kota Realizasyonu;1;38644,13;35014,03;90,61
100453;VA TSM Toplam Grup Kota Realizasyonu;2;46884,36;28905,39;61,65
100453;VA TSM Toplam Grup Kota Realizasyonu;3;37989,54;27000,35;71,07
100453;VA TSM Toplam Grup Kota Realizasyonu;4;37933,39;17824,26;46,99
100453;VA TSM Toplam Grup Kota Realizasyonu;5;42396,38;40710,87;96,02
100453;VA TSM Toplam Grup Kota Realizasyonu;6;44219,22;45076,26;101,94
100463;VA TSM Toplam Grup Kota Realizasyonu;1;35426,94;38280,23;108,05
100463;VA TSM Toplam Grup Kota Realizasyonu;2;42592,85;42108,66;98,86
100463;VA TSM Toplam Grup Kota Realizasyonu;3;33044,08;44123,26;133,53
100463;VA TSM Toplam Grup Kota Realizasyonu;4;32791,79;44974,98;137,15
100463;VA TSM Toplam Grup Kota Realizasyonu;5;35699,81;47071,02;131,85
100463;VA TSM Toplam Grup Kota Realizasyonu;6;36005,26;41004,11;113,88
100527;VA TSM Toplam Grup Kota Realizasyonu;1;54642,35;58226,81;106,56
100527;VA TSM Toplam Grup Kota Realizasyonu;2;66334,71;64804,17;97,69
100527;VA TSM Toplam Grup Kota Realizasyonu;3;54939,53;54852,16;99,84
100527;VA TSM Toplam Grup Kota Realizasyonu;4;54683,44;56890,36;104,04
100527;VA TSM Toplam Grup Kota Realizasyonu;5;59971,13;74928,99;124,94
100527;VA TSM Toplam Grup Kota Realizasyonu;6;62935,3;76428,37;121,44
100514;VA TSM Toplam Grup Kota Realizasyonu;1;47879,65;58925,67;123,07
100514;VA TSM Toplam Grup Kota Realizasyonu;2;58466,82;75023,47;128,32
100514;VA TSM Toplam Grup Kota Realizasyonu;3;48300,87;59022,06;122,2
100514;VA TSM Toplam Grup Kota Realizasyonu;4;48178,48;57107,12;118,53
100514;VA TSM Toplam Grup Kota Realizasyonu;5;53127,16;56160,23;105,71
100514;VA TSM Toplam Grup Kota Realizasyonu;6;56378,97;62345,53;110,58
100531;VA TSM Toplam Grup Kota Realizasyonu;1;42659,8;44817,2;105,06
100531;VA TSM Toplam Grup Kota Realizasyonu;2;51712,99;44761,99;86,56
100531;VA TSM Toplam Grup Kota Realizasyonu;3;34801,13;23132,08;66,47
100531;VA TSM Toplam Grup Kota Realizasyonu;4;33910,84;22145,31;65,3
100539;VA TSM Toplam Grup Kota Realizasyonu;1;54058,15;68691,83;127,07
100539;VA TSM Toplam Grup Kota Realizasyonu;2;65691,09;59219,2;90,15
100539;VA TSM Toplam Grup Kota Realizasyonu;3;55552,85;65151,87;117,28
100539;VA TSM Toplam Grup Kota Realizasyonu;4;54941,04;65105,9;118,5
100539;VA TSM Toplam Grup Kota Realizasyonu;5;60012,17;75663,45;126,08
100539;VA TSM Toplam Grup Kota Realizasyonu;6;61299,57;71912,28;117,31
100446;VA TSM Toplam Grup Kota Realizasyonu;1;67924,88;73198,1;107,76
100446;VA TSM Toplam Grup Kota Realizasyonu;2;82665,56;29030,51;35,12
100194;VA TSM Toplam Grup Kota Realizasyonu;1;34658,39;46956,24;135,48
100194;VA TSM Toplam Grup Kota Realizasyonu;2;41779,9;47618,9;113,98
100194;VA TSM Toplam Grup Kota Realizasyonu;3;34044,71;46797,02;137,46
100194;VA TSM Toplam Grup Kota Realizasyonu;4;33171,64;42964,02;129,52
100194;VA TSM Toplam Grup Kota Realizasyonu;5;35974,88;57789,26;160,64
100194;VA TSM Toplam Grup Kota Realizasyonu;6;37326,66;56011,2;150,06
100577;VA TSM Toplam Grup Kota Realizasyonu;1;39891,85;48609,55;121,85
100577;VA TSM Toplam Grup Kota Realizasyonu;2;48758,78;48826,63;100,14
100577;VA TSM Toplam Grup Kota Realizasyonu;3;37378,55;52340,32;140,03
100577;VA TSM Toplam Grup Kota Realizasyonu;4;37110,24;46362,02;124,93
100577;VA TSM Toplam Grup Kota Realizasyonu;5;40561,86;60500,33;149,16
100577;VA TSM Toplam Grup Kota Realizasyonu;6;42280,95;60510,76;143,12
100592;VA TSM Toplam Grup Kota Realizasyonu;1;59641,14;58462,36;98,02
100592;VA TSM Toplam Grup Kota Realizasyonu;2;70182,41;54682,45;77,91
100592;VA TSM Toplam Grup Kota Realizasyonu;3;49575,7;40448,2;81,59
100592;VA TSM Toplam Grup Kota Realizasyonu;4;48850,26;48791,91;99,88
100592;VA TSM Toplam Grup Kota Realizasyonu;5;53074,37;58225,72;109,71
100592;VA TSM Toplam Grup Kota Realizasyonu;6;54224,42;44705,89;82,45
100669;VA TSM Toplam Grup Kota Realizasyonu;1;49436,57;58055,92;117,44
100669;VA TSM Toplam Grup Kota Realizasyonu;2;59006,5;52886,41;89,63
100669;VA TSM Toplam Grup Kota Realizasyonu;3;51958,49;37207,21;71,61
100669;VA TSM Toplam Grup Kota Realizasyonu;4;52101,25;41573,49;79,79
100669;VA TSM Toplam Grup Kota Realizasyonu;5;61712,55;71585,95;116
100669;VA TSM Toplam Grup Kota Realizasyonu;6;67226;36910,11;54,9
